id,menu_id,order_id
117330,19,38973
117331,8,38973
117332,19,38973
117333,0,38974
117334,22,38974
117335,20,38974
117336,17,38975
117337,6,38976
117338,7,38977
117339,0,38977
117340,22,38977
117341,4,38977
117342,3,38978
117343,22,38979
117344,0,38979
117345,0,38979
117346,12,38979
117347,4,38980
117348,7,38980
117349,16,38980
117350,12,38980
117351,1,38981
117352,11,38981
117353,20,38981
117354,1,38981
117355,14,38982
117356,4,38983
117357,17,38984
117358,20,38984
117359,4,38985
117360,1,38985
117361,13,38985
117362,11,38985
117363,4,38985
117364,23,38986
117365,1,38986
117366,19,38986
117367,0,38986
117368,19,38986
117369,12,38987
117370,10,38988
117371,21,38988
117372,16,38989
117373,12,38989
117374,21,38989
117375,8,38990
117376,8,38990
117377,11,38990
117378,13,38990
117379,1,38990
117380,0,38991
117381,18,38991
117382,21,38991
117383,18,38991
117384,13,38992
117385,9,38992
117386,18,38993
117387,11,38993
117388,19,38993
117389,22,38994
117390,10,38994
117391,17,38994
117392,21,38994
117393,18,38994
117394,11,38995
117395,13,38995
117396,21,38995
117397,5,38995
117398,4,38995
117399,2,38996
117400,1,38996
117401,4,38996
117402,5,38996
117403,0,38996
117404,20,38997
117405,21,38997
117406,8,38997
117407,3,38998
117408,20,38999
117409,21,38999
117410,19,38999
117411,1,38999
117412,2,38999
117413,14,39000
117414,2,39000
117415,0,39000
117416,22,39001
117417,0,39001
117418,17,39001
117419,19,39002
117420,15,39002
117421,23,39003
117422,16,39004
117423,3,39004
117424,23,39005
117425,22,39005
117426,6,39006
117427,11,39006
117428,0,39006
117429,7,39006
117430,20,39007
117431,2,39007
117432,3,39007
117433,21,39008
117434,18,39008
117435,0,39009
117436,10,39010
117437,8,39011
117438,0,39011
117439,9,39012
117440,11,39012
117441,7,39012
117442,10,39012
117443,15,39012
117444,23,39013
117445,11,39014
117446,0,39014
117447,22,39015
117448,18,39015
117449,13,39015
117450,12,39015
117451,13,39016
117452,14,39017
117453,16,39017
117454,2,39018
117455,18,39018
117456,19,39018
117457,22,39018
117458,4,39018
117459,15,39019
117460,19,39019
117461,16,39020
117462,3,39020
117463,20,39020
117464,12,39020
117465,0,39020
117466,11,39021
117467,3,39021
117468,12,39022
117469,0,39022
117470,23,39022
117471,7,39022
117472,3,39022
117473,22,39023
117474,20,39023
117475,23,39024
117476,1,39024
117477,10,39024
117478,9,39024
117479,4,39024
117480,11,39025
117481,20,39025
117482,21,39025
117483,15,39025
117484,21,39025
117485,8,39026
117486,15,39026
117487,14,39026
117488,2,39027
117489,19,39028
117490,3,39028
117491,11,39029
117492,22,39029
117493,11,39029
117494,12,39029
117495,12,39029
117496,14,39030
117497,7,39031
117498,12,39031
117499,21,39031
117500,21,39031
117501,1,39031
117502,15,39032
117503,3,39032
117504,16,39032
117505,8,39032
117506,12,39032
117507,7,39033
117508,10,39033
117509,5,39034
117510,15,39034
117511,2,39035
117512,2,39035
117513,8,39035
117514,15,39035
117515,1,39035
117516,10,39036
117517,15,39036
117518,22,39036
117519,7,39037
117520,2,39037
117521,2,39038
117522,13,39038
117523,9,39038
117524,14,39038
117525,20,39039
117526,14,39039
117527,16,39039
117528,20,39040
117529,15,39041
117530,9,39041
117531,10,39041
117532,20,39041
117533,23,39042
117534,16,39042
117535,16,39042
117536,5,39042
117537,2,39042
117538,8,39043
117539,5,39043
117540,19,39043
117541,18,39043
117542,8,39044
117543,6,39044
117544,20,39044
117545,8,39045
117546,6,39046
117547,19,39047
117548,5,39047
117549,10,39048
117550,13,39049
117551,1,39049
117552,10,39049
117553,8,39050
117554,12,39051
117555,0,39051
117556,7,39051
117557,16,39051
117558,20,39052
117559,21,39052
117560,10,39052
117561,23,39053
117562,20,39053
117563,13,39053
117564,0,39053
117565,6,39054
117566,16,39054
117567,23,39054
117568,20,39054
117569,3,39055
117570,22,39055
117571,13,39055
117572,14,39055
117573,3,39056
117574,22,39056
117575,18,39056
117576,20,39056
117577,2,39057
117578,4,39058
117579,23,39058
117580,5,39058
117581,2,39059
117582,0,39059
117583,20,39059
117584,13,39059
117585,12,39060
117586,13,39060
117587,11,39060
117588,12,39061
117589,11,39062
117590,11,39062
117591,1,39062
117592,14,39062
117593,22,39062
117594,12,39063
117595,2,39064
117596,15,39065
117597,11,39065
117598,20,39065
117599,18,39065
117600,14,39066
117601,15,39066
117602,15,39066
117603,20,39066
117604,12,39066
117605,9,39067
117606,20,39068
117607,18,39068
117608,6,39068
117609,0,39068
117610,4,39069
117611,19,39070
117612,13,39070
117613,21,39071
117614,4,39071
117615,4,39071
117616,19,39071
117617,12,39072
117618,14,39072
117619,23,39072
117620,10,39073
117621,12,39073
117622,15,39074
117623,15,39074
117624,10,39074
117625,13,39074
117626,10,39074
117627,17,39075
117628,11,39075
117629,0,39075
117630,3,39075
117631,5,39075
117632,18,39076
117633,11,39076
117634,21,39076
117635,1,39077
117636,7,39078
117637,5,39078
117638,10,39078
117639,20,39078
117640,21,39078
117641,9,39079
117642,0,39079
117643,14,39079
117644,1,39079
117645,20,39080
117646,15,39080
117647,4,39080
117648,12,39081
117649,10,39081
117650,9,39081
117651,5,39081
117652,19,39081
117653,20,39082
117654,3,39082
117655,12,39083
117656,23,39083
117657,5,39083
117658,17,39083
117659,21,39084
117660,8,39084
117661,23,39084
117662,16,39084
117663,8,39085
117664,1,39085
117665,3,39086
117666,5,39086
117667,2,39086
117668,15,39086
117669,18,39086
117670,22,39087
117671,7,39087
117672,5,39088
117673,5,39088
117674,20,39088
117675,17,39088
117676,16,39088
117677,11,39089
117678,22,39089
117679,21,39090
117680,13,39090
117681,21,39090
117682,8,39090
117683,15,39091
117684,22,39092
117685,18,39092
117686,23,39092
117687,9,39093
117688,20,39093
117689,3,39094
117690,15,39094
117691,8,39094
117692,17,39094
117693,16,39095
117694,16,39095
117695,21,39095
117696,13,39095
117697,20,39096
117698,19,39096
117699,23,39096
117700,18,39096
117701,16,39097
117702,17,39097
117703,19,39097
117704,6,39097
117705,19,39098
117706,0,39098
117707,15,39098
117708,15,39099
117709,15,39099
117710,7,39099
117711,10,39099
117712,18,39099
117713,4,39100
117714,22,39100
117715,9,39100
117716,2,39100
117717,1,39100
117718,4,39101
117719,8,39102
117720,4,39102
117721,8,39103
117722,11,39103
117723,9,39103
117724,4,39103
117725,10,39103
117726,23,39104
117727,10,39104
117728,15,39104
117729,19,39105
117730,18,39106
117731,17,39107
117732,6,39107
117733,21,39107
117734,8,39107
117735,20,39108
117736,19,39108
117737,3,39108
117738,7,39108
117739,3,39109
117740,12,39109
117741,5,39109
117742,22,39110
117743,10,39110
117744,21,39111
117745,21,39111
117746,2,39112
117747,17,39112
117748,12,39112
117749,20,39112
117750,4,39112
117751,1,39113
117752,4,39113
117753,2,39113
117754,21,39113
117755,17,39114
117756,7,39115
117757,11,39115
117758,22,39116
117759,18,39116
117760,3,39116
117761,8,39117
117762,2,39117
117763,18,39117
117764,1,39118
117765,22,39118
117766,12,39118
117767,16,39118
117768,13,39118
117769,11,39119
117770,5,39119
117771,13,39119
117772,21,39119
117773,22,39120
117774,9,39120
117775,18,39120
117776,15,39120
117777,19,39121
117778,12,39121
117779,13,39121
117780,0,39121
117781,15,39122
117782,13,39122
117783,2,39123
117784,22,39123
117785,5,39123
117786,20,39123
117787,7,39124
117788,17,39124
117789,4,39124
117790,21,39124
117791,7,39124
117792,23,39125
117793,5,39125
117794,22,39125
117795,9,39125
117796,10,39126
117797,5,39126
117798,9,39126
117799,12,39126
117800,17,39126
117801,12,39127
117802,20,39127
117803,1,39128
117804,22,39128
117805,18,39128
117806,7,39128
117807,0,39129
117808,19,39129
117809,23,39130
117810,6,39130
117811,8,39130
117812,12,39130
117813,18,39131
117814,22,39131
117815,4,39132
117816,2,39132
117817,2,39132
117818,19,39132
117819,16,39132
117820,3,39133
117821,16,39133
117822,5,39134
117823,15,39134
117824,11,39135
117825,11,39135
117826,23,39136
117827,14,39136
117828,19,39137
117829,5,39137
117830,19,39138
117831,15,39138
117832,16,39138
117833,10,39138
117834,6,39138
117835,2,39139
117836,12,39139
117837,13,39139
117838,3,39139
117839,2,39140
117840,21,39140
117841,1,39141
117842,9,39142
117843,20,39142
117844,3,39142
117845,21,39142
117846,3,39142
117847,20,39143
117848,8,39143
117849,9,39143
117850,7,39144
117851,10,39144
117852,21,39144
117853,16,39144
117854,7,39145
117855,20,39145
117856,13,39145
117857,10,39145
117858,15,39146
117859,12,39146
117860,20,39146
117861,1,39147
117862,11,39148
117863,12,39148
117864,15,39148
117865,20,39148
117866,18,39149
117867,12,39149
117868,10,39149
117869,8,39149
117870,11,39149
117871,15,39150
117872,12,39150
117873,20,39150
117874,7,39150
117875,12,39150
117876,2,39151
117877,18,39151
117878,3,39151
117879,12,39152
117880,9,39152
117881,14,39153
117882,3,39153
117883,16,39153
117884,8,39154
117885,23,39155
117886,5,39155
117887,23,39155
117888,22,39155
117889,8,39156
117890,20,39157
117891,16,39157
117892,22,39157
117893,6,39157
117894,8,39158
117895,20,39158
117896,22,39158
117897,13,39158
117898,8,39158
117899,22,39159
117900,22,39159
117901,21,39159
117902,9,39159
117903,11,39160
117904,9,39160
117905,22,39160
117906,6,39161
117907,4,39162
117908,10,39162
117909,13,39162
117910,2,39162
117911,7,39162
117912,10,39163
117913,14,39163
117914,23,39163
117915,22,39163
117916,1,39164
117917,1,39164
117918,5,39165
117919,12,39166
117920,16,39166
117921,12,39166
117922,13,39167
117923,4,39167
117924,19,39167
117925,1,39167
117926,18,39167
117927,3,39168
117928,11,39168
117929,14,39169
117930,16,39169
117931,18,39170
117932,5,39170
117933,5,39170
117934,17,39170
117935,14,39171
117936,14,39171
117937,20,39171
117938,15,39171
117939,22,39172
117940,12,39172
117941,0,39172
117942,6,39172
117943,7,39173
117944,10,39173
117945,5,39173
117946,2,39173
117947,22,39174
117948,19,39174
117949,18,39174
117950,20,39175
117951,19,39175
117952,0,39176
117953,22,39177
117954,1,39177
117955,14,39177
117956,1,39177
117957,7,39178
117958,0,39178
117959,9,39178
117960,7,39178
117961,20,39179
117962,13,39179
117963,6,39180
117964,8,39180
117965,6,39180
117966,15,39180
117967,10,39181
117968,3,39181
117969,9,39181
117970,20,39181
117971,14,39181
117972,0,39182
117973,2,39182
117974,23,39182
117975,14,39182
117976,13,39183
117977,22,39183
117978,22,39183
117979,14,39183
117980,19,39183
117981,21,39184
117982,17,39185
117983,5,39185
117984,8,39186
117985,19,39186
117986,6,39186
117987,4,39187
117988,10,39187
117989,1,39188
117990,2,39188
117991,13,39188
117992,5,39188
117993,6,39189
117994,18,39190
117995,19,39190
117996,12,39190
117997,22,39190
117998,12,39190
117999,7,39191
118000,21,39191
118001,3,39192
118002,15,39192
118003,20,39192
118004,16,39193
118005,8,39193
118006,23,39193
118007,20,39194
118008,6,39194
118009,0,39195
118010,18,39195
118011,2,39195
118012,14,39196
118013,14,39196
118014,22,39197
118015,19,39198
118016,22,39198
118017,13,39198
118018,21,39198
118019,2,39198
118020,0,39199
118021,13,39199
118022,22,39199
118023,3,39200
118024,4,39200
118025,10,39200
118026,14,39200
118027,8,39201
118028,10,39202
118029,6,39202
118030,16,39202
118031,18,39202
118032,10,39202
118033,18,39203
118034,21,39203
118035,6,39203
118036,10,39204
118037,6,39204
118038,10,39204
118039,6,39204
118040,17,39204
118041,3,39205
118042,14,39206
118043,14,39206
118044,10,39207
118045,22,39207
118046,11,39208
118047,0,39209
118048,17,39209
118049,22,39209
118050,13,39209
118051,14,39209
118052,9,39210
118053,4,39210
118054,12,39210
118055,5,39210
118056,21,39210
118057,14,39211
118058,22,39212
118059,20,39212
118060,9,39212
118061,12,39212
118062,22,39213
118063,6,39213
118064,13,39213
118065,13,39213
118066,18,39213
118067,20,39214
118068,8,39214
118069,8,39214
118070,20,39214
118071,14,39215
118072,18,39216
118073,2,39216
118074,3,39216
118075,3,39217
118076,16,39217
118077,13,39217
118078,12,39218
118079,13,39218
118080,2,39219
118081,8,39219
118082,15,39219
118083,20,39220
118084,20,39220
118085,10,39220
118086,16,39220
118087,9,39220
118088,13,39221
118089,19,39221
118090,23,39221
118091,15,39222
118092,8,39223
118093,19,39223
118094,2,39224
118095,15,39225
118096,8,39225
118097,0,39226
118098,10,39226
118099,13,39226
118100,0,39226
118101,1,39227
118102,9,39227
118103,13,39227
118104,9,39228
118105,8,39228
118106,3,39228
118107,3,39228
118108,6,39229
118109,0,39230
118110,15,39230
118111,3,39231
118112,20,39232
118113,21,39232
118114,20,39232
118115,13,39233
118116,4,39233
118117,10,39233
118118,13,39234
118119,23,39234
118120,17,39234
118121,20,39235
118122,19,39236
118123,8,39236
118124,20,39237
118125,18,39237
118126,9,39237
118127,16,39237
118128,14,39237
118129,8,39238
118130,12,39239
118131,8,39239
118132,1,39239
118133,17,39239
118134,1,39240
118135,17,39241
118136,13,39241
118137,17,39241
118138,9,39241
118139,4,39241
118140,17,39242
118141,1,39242
118142,14,39242
118143,11,39243
118144,4,39243
118145,9,39243
118146,0,39244
118147,3,39244
118148,5,39244
118149,5,39244
118150,12,39244
118151,4,39245
118152,20,39245
118153,14,39246
118154,7,39246
118155,18,39246
118156,23,39246
118157,14,39246
118158,22,39247
118159,2,39248
118160,18,39248
118161,12,39248
118162,16,39249
118163,22,39249
118164,23,39249
118165,4,39249
118166,20,39250
118167,2,39250
118168,11,39250
118169,19,39250
118170,7,39250
118171,2,39251
118172,14,39251
118173,7,39251
118174,16,39252
118175,2,39252
118176,20,39252
118177,23,39252
118178,18,39252
118179,14,39253
118180,21,39253
118181,14,39253
118182,8,39253
118183,14,39253
118184,17,39254
118185,9,39254
118186,17,39255
118187,16,39256
118188,5,39256
118189,3,39257
118190,0,39258
118191,23,39258
118192,15,39258
118193,4,39258
118194,7,39258
118195,17,39259
118196,8,39259
118197,9,39259
118198,22,39260
118199,1,39261
118200,7,39261
118201,13,39261
118202,10,39261
118203,8,39261
118204,20,39262
118205,8,39262
118206,3,39262
118207,17,39263
118208,21,39263
118209,4,39263
118210,15,39264
118211,16,39264
118212,7,39264
118213,17,39264
118214,1,39264
118215,13,39265
118216,0,39265
118217,17,39265
118218,2,39265
118219,0,39265
118220,11,39266
118221,3,39266
118222,7,39266
118223,5,39266
118224,17,39267
118225,22,39268
118226,3,39268
118227,17,39268
118228,4,39269
118229,9,39269
118230,8,39269
118231,20,39269
118232,21,39269
118233,11,39270
118234,5,39270
118235,5,39270
118236,12,39270
118237,10,39271
118238,20,39271
118239,21,39271
118240,0,39272
118241,18,39272
118242,18,39272
118243,1,39272
118244,22,39273
118245,18,39273
118246,0,39273
118247,2,39274
118248,22,39275
118249,16,39275
118250,11,39275
118251,1,39275
118252,2,39275
118253,21,39276
118254,12,39276
118255,12,39276
118256,21,39276
118257,11,39277
118258,6,39278
118259,10,39278
118260,18,39278
118261,9,39278
118262,0,39278
118263,4,39279
118264,10,39280
118265,0,39280
118266,18,39281
118267,9,39282
118268,19,39282
118269,16,39282
118270,2,39283
118271,17,39283
118272,9,39283
118273,10,39284
118274,0,39284
118275,20,39284
118276,12,39285
118277,5,39285
118278,16,39286
118279,5,39286
118280,6,39286
118281,21,39287
118282,12,39287
118283,12,39287
118284,1,39287
118285,7,39288
118286,8,39288
118287,8,39288
118288,14,39288
118289,2,39288
118290,15,39289
118291,18,39289
118292,10,39289
118293,5,39289
118294,0,39290
118295,11,39290
118296,10,39290
118297,0,39290
118298,7,39291
118299,18,39292
118300,8,39292
118301,9,39292
118302,16,39293
118303,3,39294
118304,0,39294
118305,18,39294
118306,10,39294
118307,14,39294
118308,19,39295
118309,7,39295
118310,1,39295
118311,7,39295
118312,6,39295
118313,9,39296
118314,22,39296
118315,9,39296
118316,1,39297
118317,0,39297
118318,4,39298
118319,9,39298
118320,22,39298
118321,6,39299
118322,23,39300
118323,22,39300
118324,1,39301
118325,23,39301
118326,6,39302
118327,2,39302
118328,17,39302
118329,3,39302
118330,21,39303
118331,1,39303
118332,21,39304
118333,16,39304
118334,3,39304
118335,13,39304
118336,15,39305
118337,12,39305
118338,23,39305
118339,7,39306
118340,0,39306
118341,17,39307
118342,14,39307
118343,16,39307
118344,3,39307
118345,4,39307
118346,10,39308
118347,19,39308
118348,15,39309
118349,16,39309
118350,5,39309
118351,0,39309
118352,1,39310
118353,1,39310
118354,19,39310
118355,4,39310
118356,21,39310
118357,17,39311
118358,17,39312
118359,2,39313
118360,13,39313
118361,17,39313
118362,9,39314
118363,1,39315
118364,12,39315
118365,23,39316
118366,19,39316
118367,4,39316
118368,23,39317
118369,16,39317
118370,3,39317
118371,7,39318
118372,0,39318
118373,19,39318
118374,17,39318
118375,16,39319
118376,7,39319
118377,20,39319
118378,19,39319
118379,5,39319
118380,18,39320
118381,1,39320
118382,23,39320
118383,1,39321
118384,22,39321
118385,0,39321
118386,11,39322
118387,9,39322
118388,21,39323
118389,4,39323
118390,14,39323
118391,18,39323
118392,8,39323
118393,4,39324
118394,10,39324
118395,18,39325
118396,21,39325
118397,2,39326
118398,20,39326
118399,21,39326
118400,23,39326
118401,18,39326
118402,2,39327
118403,14,39327
118404,0,39327
118405,4,39328
118406,19,39329
118407,4,39330
118408,14,39330
118409,6,39330
118410,11,39330
118411,0,39330
118412,14,39331
118413,16,39331
118414,15,39331
118415,2,39331
118416,20,39332
118417,18,39332
118418,13,39332
118419,10,39333
118420,7,39333
118421,2,39334
118422,2,39335
118423,1,39335
118424,9,39336
118425,5,39336
118426,13,39336
118427,0,39337
118428,2,39337
118429,4,39337
118430,14,39337
118431,7,39338
118432,2,39338
118433,4,39338
118434,12,39339
118435,22,39339
118436,4,39339
118437,2,39339
118438,2,39340
118439,20,39341
118440,2,39341
118441,6,39341
118442,15,39342
118443,14,39342
118444,21,39342
118445,0,39342
118446,20,39343
118447,5,39343
118448,9,39343
118449,12,39343
118450,20,39343
118451,12,39344
118452,10,39344
118453,11,39344
118454,15,39345
118455,0,39346
118456,2,39346
118457,22,39347
118458,13,39347
118459,19,39347
118460,5,39347
118461,19,39348
118462,23,39348
118463,16,39349
118464,13,39349
118465,18,39349
118466,20,39349
118467,15,39350
118468,2,39351
118469,19,39351
118470,4,39352
118471,16,39352
118472,23,39352
118473,0,39353
118474,1,39353
118475,23,39353
118476,7,39354
118477,11,39355
118478,6,39356
118479,17,39356
118480,11,39357
118481,14,39357
118482,1,39358
118483,0,39359
118484,7,39359
118485,23,39359
118486,9,39359
118487,4,39359
118488,22,39360
118489,8,39360
118490,15,39360
118491,14,39361
118492,23,39361
118493,11,39362
118494,10,39362
118495,22,39362
118496,2,39363
118497,12,39364
118498,0,39364
118499,6,39365
118500,16,39365
118501,18,39366
118502,9,39366
118503,20,39366
118504,6,39366
118505,20,39367
118506,15,39367
118507,18,39367
118508,10,39367
118509,18,39367
118510,16,39368
118511,10,39368
118512,18,39368
118513,18,39368
118514,22,39368
118515,11,39369
118516,3,39369
118517,17,39370
118518,2,39370
118519,12,39370
118520,13,39370
118521,22,39370
118522,13,39371
118523,11,39371
118524,22,39371
118525,0,39371
118526,0,39372
118527,20,39372
118528,12,39372
118529,3,39373
118530,13,39373
118531,8,39373
118532,17,39373
118533,13,39373
118534,13,39374
118535,7,39374
118536,11,39374
118537,5,39375
118538,12,39375
118539,6,39375
118540,7,39375
118541,4,39376
118542,7,39377
118543,7,39377
118544,1,39377
118545,4,39378
118546,15,39378
118547,9,39378
118548,1,39379
118549,11,39379
118550,22,39379
118551,6,39379
118552,21,39379
118553,20,39380
118554,14,39380
118555,4,39381
118556,14,39381
118557,17,39382
118558,19,39383
118559,4,39383
118560,12,39383
118561,20,39383
118562,11,39383
118563,13,39384
118564,23,39384
118565,1,39384
118566,10,39384
118567,19,39384
118568,3,39385
118569,15,39385
118570,5,39385
118571,16,39386
118572,17,39386
118573,3,39386
118574,17,39387
118575,9,39387
118576,9,39387
118577,22,39388
118578,14,39388
118579,8,39388
118580,23,39388
118581,17,39389
118582,13,39389
118583,9,39389
118584,2,39390
118585,13,39390
118586,5,39390
118587,1,39391
118588,2,39391
118589,17,39391
118590,20,39392
118591,23,39392
118592,5,39392
118593,6,39392
118594,14,39393
118595,23,39393
118596,1,39394
118597,10,39394
118598,5,39394
118599,2,39394
118600,23,39395
118601,14,39395
118602,5,39396
118603,9,39396
118604,23,39396
118605,15,39397
118606,20,39397
118607,5,39397
118608,21,39397
118609,15,39398
118610,16,39398
118611,12,39399
118612,17,39399
118613,7,39399
118614,2,39399
118615,0,39399
118616,6,39400
118617,4,39400
118618,4,39401
118619,18,39401
118620,23,39401
118621,13,39401
118622,4,39402
118623,23,39402
118624,18,39402
118625,11,39402
118626,7,39402
118627,19,39403
118628,2,39403
118629,0,39403
118630,4,39404
118631,8,39404
118632,14,39404
118633,19,39405
118634,3,39405
118635,10,39405
118636,21,39405
118637,5,39405
118638,6,39406
118639,21,39406
118640,13,39406
118641,23,39407
118642,1,39407
118643,16,39407
118644,11,39407
118645,7,39407
118646,13,39408
118647,1,39408
118648,0,39408
118649,22,39408
118650,14,39408
118651,19,39409
118652,23,39410
118653,2,39410
118654,4,39410
118655,16,39411
118656,14,39411
118657,12,39412
118658,15,39412
118659,10,39412
118660,3,39412
118661,12,39412
118662,4,39413
118663,16,39414
118664,4,39414
118665,13,39414
118666,23,39414
118667,3,39415
118668,11,39415
118669,11,39416
118670,6,39416
118671,5,39416
118672,5,39416
118673,2,39417
118674,4,39417
118675,13,39417
118676,19,39418
118677,18,39419
118678,3,39419
118679,6,39419
118680,8,39420
118681,7,39420
118682,3,39420
118683,0,39420
118684,14,39421
118685,19,39422
118686,14,39422
118687,16,39422
118688,10,39422
118689,3,39422
118690,1,39423
118691,1,39423
118692,20,39423
118693,14,39424
118694,15,39424
118695,2,39424
118696,18,39424
118697,23,39424
118698,23,39425
118699,22,39425
118700,22,39425
118701,13,39425
118702,11,39426
118703,7,39426
118704,1,39426
118705,20,39426
118706,4,39427
118707,18,39428
118708,11,39429
118709,21,39429
118710,3,39429
118711,9,39429
118712,7,39430
118713,13,39430
118714,21,39430
118715,7,39430
118716,8,39430
118717,10,39431
118718,2,39431
118719,10,39432
118720,11,39432
118721,5,39432
118722,4,39432
118723,20,39432
118724,17,39433
118725,20,39433
118726,0,39433
118727,20,39434
118728,6,39434
118729,17,39434
118730,18,39434
118731,5,39434
118732,22,39435
118733,5,39435
118734,7,39435
118735,20,39435
118736,17,39435
118737,16,39436
118738,8,39436
118739,9,39436
118740,17,39436
118741,17,39437
118742,20,39437
118743,2,39438
118744,6,39438
118745,21,39438
118746,4,39439
118747,12,39439
118748,11,39439
118749,0,39439
118750,5,39440
118751,22,39440
118752,11,39440
118753,19,39441
118754,21,39441
118755,16,39441
118756,18,39441
118757,5,39441
118758,3,39442
118759,2,39442
118760,2,39442
118761,13,39442
118762,15,39442
118763,7,39443
118764,20,39443
118765,22,39443
118766,14,39444
118767,1,39444
118768,7,39444
118769,2,39444
118770,17,39444
118771,22,39445
118772,11,39445
118773,21,39445
118774,17,39446
118775,3,39446
118776,5,39447
118777,9,39447
118778,0,39447
118779,6,39447
118780,2,39447
118781,7,39448
118782,15,39448
118783,16,39448
118784,10,39449
118785,11,39450
118786,18,39450
118787,3,39450
118788,4,39450
118789,8,39450
118790,1,39451
118791,13,39451
118792,14,39451
118793,17,39451
118794,11,39451
118795,12,39452
118796,13,39452
118797,6,39452
118798,22,39452
118799,14,39453
118800,8,39454
118801,8,39454
118802,6,39455
118803,11,39456
118804,13,39456
118805,6,39456
118806,4,39456
118807,9,39457
118808,9,39457
118809,23,39457
118810,0,39457
118811,13,39458
118812,4,39459
118813,5,39459
118814,15,39460
118815,1,39460
118816,20,39461
118817,11,39461
118818,16,39462
118819,17,39462
118820,1,39462
118821,0,39462
118822,13,39463
118823,10,39463
118824,16,39463
118825,4,39464
118826,22,39464
118827,22,39464
118828,3,39464
118829,2,39464
118830,15,39465
118831,16,39465
118832,5,39465
118833,19,39465
118834,0,39465
118835,1,39466
118836,21,39466
118837,16,39466
118838,9,39467
118839,21,39467
118840,17,39467
118841,21,39467
118842,15,39468
118843,9,39468
118844,2,39468
118845,16,39468
118846,12,39469
118847,19,39469
118848,9,39470
118849,2,39470
118850,12,39471
118851,6,39471
118852,6,39471
118853,6,39471
118854,15,39472
118855,3,39472
118856,5,39472
118857,21,39472
118858,0,39473
118859,7,39473
118860,10,39473
118861,16,39473
118862,15,39473
118863,13,39474
118864,2,39474
118865,16,39474
118866,14,39474
118867,0,39474
118868,11,39475
118869,22,39476
118870,14,39476
118871,1,39476
118872,15,39477
118873,1,39477
118874,8,39478
118875,5,39478
118876,19,39479
118877,14,39479
118878,7,39479
118879,8,39479
118880,3,39479
118881,16,39480
118882,12,39480
118883,16,39481
118884,13,39481
118885,7,39481
118886,5,39481
118887,23,39481
118888,21,39482
118889,21,39482
118890,10,39482
118891,12,39482
118892,23,39483
118893,0,39483
118894,23,39483
118895,18,39483
118896,0,39484
118897,22,39484
118898,11,39484
118899,13,39484
118900,9,39485
118901,7,39485
118902,21,39485
118903,15,39485
118904,12,39485
118905,21,39486
118906,9,39486
118907,23,39486
118908,12,39486
118909,16,39486
118910,10,39487
118911,20,39487
118912,16,39487
118913,13,39488
118914,14,39489
118915,22,39489
118916,4,39489
118917,16,39489
118918,7,39489
118919,20,39490
118920,3,39490
118921,22,39491
118922,2,39491
118923,14,39492
118924,14,39492
118925,3,39493
118926,15,39493
118927,10,39494
118928,12,39494
118929,23,39494
118930,8,39494
118931,2,39495
118932,5,39496
118933,13,39496
118934,21,39496
118935,14,39496
118936,10,39497
118937,1,39498
118938,11,39498
118939,23,39499
118940,15,39499
118941,21,39499
118942,18,39500
118943,14,39500
118944,8,39501
118945,9,39502
118946,0,39502
118947,10,39502
118948,6,39502
118949,3,39502
118950,0,39503
118951,16,39503
118952,5,39503
118953,23,39504
118954,3,39504
118955,15,39504
118956,22,39505
118957,22,39505
118958,2,39505
118959,15,39505
118960,0,39505
118961,17,39506
118962,1,39506
118963,5,39506
118964,4,39506
118965,6,39507
118966,22,39507
118967,10,39507
118968,13,39507
118969,10,39507
118970,15,39508
118971,7,39508
118972,9,39508
118973,3,39508
118974,16,39508
118975,23,39509
118976,9,39509
118977,23,39509
118978,2,39509
118979,21,39509
118980,22,39510
118981,1,39511
118982,20,39512
118983,18,39513
118984,23,39514
118985,10,39514
118986,11,39515
118987,13,39515
118988,18,39515
118989,16,39515
118990,19,39515
118991,0,39516
118992,9,39516
118993,20,39517
118994,20,39517
118995,11,39517
118996,20,39518
118997,7,39518
118998,9,39518
118999,1,39519
119000,1,39519
119001,12,39520
119002,20,39520
119003,12,39520
119004,6,39521
119005,19,39521
119006,19,39521
119007,3,39521
119008,12,39521
119009,21,39522
119010,20,39522
119011,5,39522
119012,17,39522
119013,13,39522
119014,18,39523
119015,3,39523
119016,8,39523
119017,15,39524
119018,14,39524
119019,23,39524
119020,7,39524
119021,5,39524
119022,22,39525
119023,12,39525
119024,1,39526
119025,11,39527
119026,7,39527
119027,11,39527
119028,10,39527
119029,13,39527
119030,7,39528
119031,9,39528
119032,4,39529
119033,5,39529
119034,11,39529
119035,0,39529
119036,0,39530
119037,1,39530
119038,23,39531
119039,13,39532
119040,12,39532
119041,19,39533
119042,3,39533
119043,10,39533
119044,16,39534
119045,5,39534
119046,21,39535
119047,5,39535
119048,1,39535
119049,3,39535
119050,17,39536
119051,17,39537
119052,11,39538
119053,5,39538
119054,5,39538
119055,4,39538
119056,23,39538
119057,11,39539
119058,3,39540
119059,0,39541
119060,15,39542
119061,9,39542
119062,19,39543
119063,3,39543
119064,20,39543
119065,11,39543
119066,4,39544
119067,22,39544
119068,2,39545
119069,15,39546
119070,2,39547
119071,16,39547
119072,8,39547
119073,6,39547
119074,14,39547
119075,7,39548
119076,8,39548
119077,15,39548
