id,placed_at,cost,employee_id
21177,2025-09-27T04:19:25.214741,40.85,8
21178,2025-01-05T01:29:30.209816,30.90,0
21179,2024-10-05T10:00:18.830257,40.60,9
21180,2024-10-20T07:24:04.288784,30.35,4
21181,2025-03-20T23:46:43.827075,26.95,7
21182,2025-02-22T12:13:39.488100,21.65,3
21183,2024-06-07T20:07:28.067299,18.25,5
21184,2025-03-31T23:22:49.487400,33.90,0
21185,2025-05-30T20:47:03.647864,23.00,7
21186,2025-09-06T21:07:35.885790,25.55,1
21187,2025-07-05T09:53:55.538343,40.95,9
21188,2024-12-10T22:03:46.241356,9.70,6
21189,2024-06-20T01:06:02.516819,31.05,0
21190,2024-08-26T19:33:56.345963,8.45,3
21191,2025-04-13T14:14:14.823418,26.45,10
21192,2024-08-05T09:02:36.687557,26.65,2
21193,2025-07-26T08:36:26.154236,32.40,11
21194,2025-06-04T10:30:29.132888,45.25,9
21195,2025-04-23T05:38:35.718351,17.65,0
21196,2024-06-18T20:17:49.440760,29.75,3
21197,2024-08-11T23:52:50.784409,25.75,0
21198,2024-08-25T15:51:49.277850,42.65,6
21199,2025-07-24T07:14:47.464162,23.50,6
21200,2025-03-21T15:07:52.823288,40.90,7
21201,2024-12-09T12:54:11.190216,38.90,5
21202,2024-11-29T05:08:50.798582,15.65,3
21203,2025-07-06T18:13:16.636308,46.30,6
21204,2025-09-20T02:44:38.895023,34.55,10
21205,2025-08-17T02:41:49.701660,14.25,9
21206,2024-06-25T04:01:37.208666,10.25,11
21207,2025-02-07T18:58:02.508303,16.45,6
21208,2024-10-28T14:08:58.155532,17.75,1
21209,2025-01-31T16:02:15.730082,25.45,5
21210,2024-11-21T16:33:09.724774,41.35,11
21211,2025-01-09T18:05:16.466209,40.45,9
21212,2024-09-27T14:07:24.965543,9.25,5
21213,2025-08-28T16:38:06.212947,15.50,3
21214,2025-02-17T10:45:25.896611,31.70,10
21215,2024-11-30T01:54:02,9.05,8
21216,2025-03-22T08:31:18.162832,10.25,10
21217,2024-08-13T13:28:17.513309,13.75,2
21218,2025-08-12T10:47:19.230038,24.40,0
21219,2024-10-12T21:35:43.681731,23.50,3
21220,2024-06-02T03:24:06.540708,26.25,9
21221,2025-07-30T01:30:30.452280,24.55,11
21222,2025-09-26T03:54:40.342260,36.25,4
21223,2025-01-28T12:04:31.007727,10.00,6
21224,2024-12-14T11:26:55.729306,40.40,9
21225,2025-07-22T06:29:59.598396,39.50,6
21226,2025-04-28T19:39:46.305744,16.45,7
21227,2025-05-17T18:44:57.430608,23.20,4
21228,2024-09-10T05:55:40.454265,7.25,11
21229,2024-12-08T21:50:43.752721,34.25,6
21230,2025-04-25T09:58:44.525252,11.00,0
21231,2025-07-06T00:05:18.781731,41.70,4
21232,2024-12-21T19:28:50.875437,30.70,6
21233,2024-07-22T08:47:00.833719,40.80,9
21234,2025-09-27T06:39:12.443184,14.50,9
21235,2025-08-25T14:46:26,39.85,7
21236,2024-11-13T18:32:37.966633,7.75,4
21237,2025-03-30T20:49:45.958380,22.90,9
21238,2024-07-02T15:54:21.158359,19.25,5
21239,2024-06-06T11:31:39.075971,16.75,8
21240,2025-06-12T18:01:19.375812,17.75,10
21241,2024-09-22T12:44:54.227370,20.30,0
21242,2025-05-16T18:29:06.567514,14.50,4
21243,2025-05-23T15:03:23.665135,17.50,7
21244,2024-05-30T18:25:48.954698,18.95,10
21245,2024-08-06T08:30:01.420833,33.20,8
21246,2025-03-20T14:42:45.542934,23.25,3
21247,2025-01-21T02:27:33.974656,24.65,7
21248,2025-06-21T09:25:40.280598,21.50,4
21249,2024-11-07T22:10:22.177145,21.70,7
21250,2024-10-21T05:03:12.732006,10.95,9
21251,2025-05-09T04:23:59.052270,26.25,1
21252,2024-05-28T19:07:02.298215,7.00,10
21253,2024-12-29T12:09:59.365190,7.70,5
21254,2024-12-22T17:33:41.617943,40.55,6
21255,2024-06-08T11:48:12.532632,31.40,7
21256,2025-03-18T22:26:13.818744,9.75,6
21257,2025-06-04T20:32:57.892482,28.50,3
21258,2025-04-07T17:03:36.566404,25.45,7
21259,2024-06-21T17:35:24.293642,33.75,1
21260,2025-08-09T19:26:12.456127,16.00,7
21261,2025-06-28T08:05:05.260824,37.75,11
21262,2024-05-31T02:49:31.429260,38.90,10
21263,2025-01-04T13:38:54.554740,30.75,2
21264,2025-07-29T08:08:36.454495,42.30,0
21265,2024-11-13T06:35:06.417805,30.65,3
21266,2025-07-04T22:26:47.439857,39.80,0
21267,2025-09-03T05:55:23.980955,31.00,1
21268,2024-07-24T19:18:49.483044,29.45,2
21269,2025-08-02T09:54:07.718945,25.65,3
21270,2024-07-13T22:09:43.586678,34.70,6
21271,2024-12-27T15:36:22.191904,17.75,9
21272,2024-10-10T10:45:47.011706,16.65,8
21273,2024-10-05T15:03:31.497969,16.90,9
21274,2024-07-06T13:14:14.063191,40.05,11
21275,2024-09-20T07:32:28.237366,35.15,8
21276,2024-08-14T00:10:29.505667,17.25,4
21277,2024-11-18T10:47:32.230969,21.00,2
21278,2024-12-17T05:27:38.472716,30.50,0
21279,2025-03-16T13:28:59.872314,21.95,10
21280,2025-04-03T08:15:51.916912,10.45,6
21281,2025-02-05T09:06:55.079546,43.60,9
21282,2025-09-04T03:04:55.883242,18.05,9
21283,2025-04-18T00:17:56.021539,9.00,6
21284,2024-08-07T23:54:34.629539,25.00,7
21285,2025-03-08T03:56:01.529647,24.95,5
21286,2025-06-27T03:03:20.370027,14.05,9
21287,2025-05-19T12:00:29.393018,26.75,10
21288,2025-06-04T14:01:21.329501,42.90,4
21289,2025-08-18T11:46:03.067374,15.20,7
21290,2024-11-04T04:39:16.125906,28.45,10
21291,2024-11-15T19:47:16.344244,42.65,1
21292,2025-02-03T06:09:10.705215,8.95,11
21293,2025-03-07T13:49:54.131723,43.15,5
21294,2024-09-22T13:26:26.388626,24.25,11
21295,2025-09-26T03:32:40.371324,11.75,2
21296,2025-05-06T13:04:05.276722,43.95,1
21297,2025-09-22T16:35:04.607255,22.55,10
21298,2024-07-27T08:12:10.310959,32.35,3
21299,2025-06-25T21:48:08.671245,29.75,7
21300,2024-08-28T03:03:12.780204,8.45,9
21301,2025-09-29T13:59:11.339338,27.60,9
21302,2025-02-21T07:25:49.896452,8.20,1
21303,2025-07-12T22:35:01.649385,10.00,2
21304,2025-06-26T21:48:08.762314,14.55,11
21305,2024-09-28T15:05:03.834000,7.75,1
21306,2025-04-09T20:29:50.222321,25.65,10
21307,2025-08-21T21:12:48.749708,18.00,1
21308,2024-11-10T09:17:00.594504,7.25,0
21309,2025-08-08T22:19:22.505360,7.75,8
21310,2024-05-24T08:37:50.749405,25.75,1
21311,2025-08-26T06:27:37.841225,9.00,1
21312,2025-06-10T22:09:54.676781,22.00,1
21313,2024-08-10T02:51:51.099347,27.00,7
21314,2025-05-06T22:26:43.888385,37.00,11
21315,2025-07-18T23:20:25.757377,23.85,1
21316,2025-03-30T23:13:34.725821,34.30,11
21317,2024-08-17T12:14:49.624854,38.45,2
21318,2025-04-11T22:45:24.766413,35.75,6
21319,2025-08-09T11:12:07.152081,14.25,9
21320,2025-08-25T05:26:13.759618,30.20,10
21321,2024-07-09T10:03:43.874292,35.65,5
21322,2025-05-28T10:01:36.058563,7.30,0
21323,2025-03-08T20:24:00.765752,39.65,11
21324,2024-12-26T23:44:22.710689,16.55,10
21325,2024-11-05T09:25:26.457120,7.25,8
21326,2025-04-30T23:12:34.148563,10.75,7
21327,2025-08-31T18:15:33.695124,9.00,10
21328,2025-08-08T18:27:39.633620,7.00,7
21329,2025-02-20T13:00:25.747932,30.40,1
21330,2025-04-08T05:36:15.554485,9.20,2
21331,2024-09-13T07:12:45.060826,32.00,10
21332,2025-08-01T05:43:16.135745,40.95,0
21333,2025-09-07T14:18:57.917627,29.50,5
21334,2024-07-03T01:40:18.613386,32.95,10
21335,2025-06-08T10:51:41.662193,35.75,5
21336,2024-09-27T20:29:39.465108,35.95,11
21337,2025-02-17T04:52:50.934112,22.30,2
21338,2024-11-17T09:38:20.484031,15.80,4
21339,2025-05-15T02:53:13.982714,31.95,2
21340,2025-03-31T09:36:26.043557,26.95,4
21341,2024-08-03T07:10:04.532049,17.75,9
21342,2024-05-24T21:08:26.797414,32.40,1
21343,2025-09-16T19:46:32.283245,23.10,7
21344,2025-09-23T02:20:49.762738,18.75,1
21345,2024-09-25T07:10:53.174943,17.50,9
21346,2025-03-27T10:18:36.164707,30.70,2
21347,2025-03-30T15:01:22.813491,23.15,4
21348,2024-11-14T13:45:21.102531,15.00,6
21349,2024-05-21T07:44:08.872215,20.50,7
21350,2024-07-16T03:15:29.004893,18.45,6
21351,2024-09-10T10:26:18.007602,15.95,9
21352,2024-06-10T14:39:05.766822,36.90,4
21353,2024-10-15T08:05:07.712891,22.20,1
21354,2024-09-09T10:21:00.116371,22.40,1
21355,2025-03-11T12:31:59.610630,17.45,10
21356,2025-07-21T14:08:21.008120,24.45,2
21357,2024-08-08T15:42:16.613913,22.75,0
21358,2025-09-15T11:42:14.649552,24.70,11
21359,2024-08-24T18:44:46.192767,7.25,8
21360,2025-01-31T22:02:52.121567,8.55,11
21361,2025-01-03T11:21:57.904045,34.40,5
21362,2025-04-17T09:37:22.728898,31.65,10
21363,2025-03-26T04:56:46.694535,30.65,8
21364,2024-08-22T00:28:43.769653,39.90,2
21365,2024-05-28T21:41:11.719130,33.50,7
21366,2024-11-19T01:51:33.476325,37.80,3
21367,2025-01-01T00:55:19.819456,22.00,10
21368,2024-09-11T13:52:46.913278,7.20,1
21369,2024-07-28T10:02:42.181456,8.95,1
21370,2025-03-02T11:16:51.296489,41.15,10
21371,2024-08-03T12:34:07.762716,40.35,4
21372,2025-09-21T02:32:22.165587,36.25,2
21373,2024-06-26T08:44:54.315648,24.50,1
21374,2025-05-31T15:23:14.622129,7.50,7
21375,2024-05-26T07:55:02.014128,14.50,1
21376,2024-11-11T11:33:18.721649,8.25,5
21377,2025-06-16T17:50:53.333695,27.15,3
21378,2024-10-18T20:18:27.212087,42.50,1
21379,2024-06-01T02:46:19.067885,17.20,1
21380,2025-08-29T17:00:47.450815,28.20,10
21381,2024-10-15T08:50:37.624768,14.65,10
21382,2024-08-24T17:21:57.689979,37.95,8
21383,2025-03-10T07:52:51.033261,16.70,8
21384,2025-07-24T09:45:18.381794,22.90,6
21385,2025-01-22T05:50:49.314203,16.05,9
21386,2025-06-23T11:10:23.113134,32.55,2
21387,2025-08-03T04:38:13.147387,17.90,5
21388,2025-04-23T09:50:20.656926,36.95,6
21389,2024-08-11T23:24:07.315633,31.85,7
21390,2024-12-22T15:20:02.511504,36.60,4
21391,2025-09-16T08:03:46.338949,37.65,9
21392,2024-09-01T12:07:41.103408,36.55,10
21393,2024-08-27T20:18:50.365504,9.95,3
21394,2024-11-17T16:38:32.816329,7.00,4
21395,2025-01-04T21:20:04.817934,28.55,8
21396,2025-05-31T22:09:20.246086,40.50,10
21397,2024-07-13T23:53:52.878010,22.00,6
21398,2024-09-22T01:53:06.389442,16.40,1
21399,2025-07-13T22:14:54.279428,23.30,10
21400,2024-08-10T02:49:06.478009,15.00,7
21401,2024-12-31T17:35:35.738920,25.55,11
21402,2025-03-13T17:06:15.266722,6.50,7
21403,2025-01-15T22:19:06.000417,23.10,10
21404,2025-07-10T23:23:46.811984,45.90,0
21405,2025-07-06T13:04:52.125326,19.25,1
21406,2025-09-28T07:14:25.229916,14.45,4
21407,2025-01-12T19:38:23.491879,27.50,9
21408,2025-08-27T12:45:03.629496,31.25,7
21409,2024-10-30T09:02:31.535072,5.95,5
21410,2025-02-28T13:21:43.756494,17.65,1
21411,2025-06-10T03:31:34.753068,15.00,3
21412,2024-11-04T01:30:03.112062,35.75,4
21413,2024-08-23T21:41:25.363835,26.45,9
21414,2025-04-13T04:47:05.624997,15.45,10
21415,2025-09-05T14:31:40.625841,13.95,6
21416,2024-11-23T07:49:29.909172,29.80,10
21417,2024-06-10T12:19:10.529952,27.95,4
21418,2025-09-20T19:51:54.286492,37.85,10
21419,2025-04-01T20:20:32.931806,35.45,2
21420,2024-10-08T16:47:01.547323,35.05,11
21421,2025-04-16T03:42:33.757713,43.40,9
21422,2025-01-16T15:04:39.387822,18.00,0
21423,2025-08-25T19:36:50,35.90,6
21424,2025-06-07T10:42:48.448291,5.20,7
21425,2024-10-01T19:22:56.521637,33.00,8
21426,2025-05-19T22:39:11.098892,44.60,11
21427,2025-01-14T07:29:08.630228,16.00,9
21428,2024-12-22T14:34:42.729867,7.75,2
21429,2024-06-05T09:34:10.902857,46.10,1
21430,2024-06-28T18:37:47.262352,41.70,11
21431,2025-05-19T17:22:18.064370,38.45,8
21432,2025-01-09T13:22:08.760816,15.20,3
21433,2025-08-19T04:51:15.818077,24.80,0
21434,2025-06-28T14:07:12.987276,28.50,2
21435,2024-10-14T08:16:21.986845,30.50,2
21436,2024-11-25T03:28:06.502031,31.65,7
21437,2025-07-04T09:16:08.002433,31.85,11
21438,2025-09-10T15:29:41.877894,39.95,4
21439,2025-04-30T21:05:05,18.75,10
21440,2024-09-15T20:55:36.820807,23.70,3
21441,2024-05-22T21:52:27.789414,15.75,9
21442,2025-03-10T22:32:31.445936,15.30,10
21443,2024-07-21T20:21:32.811155,8.00,3
21444,2025-09-06T19:08:17.161735,40.45,8
21445,2024-11-07T04:46:46.897351,40.80,5
21446,2024-05-29T14:25:18.308583,14.45,4
21447,2024-07-06T20:54:34.851731,21.90,10
21448,2025-02-26T01:58:44.438552,40.75,5
21449,2024-12-29T15:11:04.209769,16.25,7
21450,2025-09-22T19:57:22.731443,16.20,9
21451,2025-06-01T19:34:05.374589,22.45,2
21452,2025-02-13T18:52:47.847103,16.45,9
21453,2025-09-23T04:25:03.997198,22.45,1
21454,2024-10-10T18:59:41.087196,16.45,10
21455,2025-08-30T12:57:48.112526,32.90,11
21456,2025-07-27T10:12:03.186826,7.25,5
21457,2024-09-18T15:30:54.385919,29.35,9
21458,2024-12-26T08:24:26.870373,7.25,0
21459,2025-09-30T14:28:19.931445,30.15,7
21460,2024-06-02T06:03:37.452013,41.05,11
21461,2025-04-11T00:04:24.902712,30.75,1
21462,2024-11-05T12:19:44.959894,7.00,3
21463,2025-06-18T13:21:35.497478,26.20,5
21464,2024-12-21T08:27:47.441078,22.20,0
21465,2024-05-20T11:04:50.642863,7.95,3
21466,2024-11-19T10:30:25.310358,19.20,10
21467,2024-07-06T08:29:47.226462,15.75,1
21468,2025-02-06T08:55:09.948402,19.70,2
21469,2025-07-09T12:56:28.262501,24.65,7
21470,2024-11-08T23:04:56.828555,15.75,2
21471,2025-07-02T01:39:33.914751,28.25,3
21472,2025-05-17T04:49:15.044632,32.05,2
21473,2025-01-16T12:58:51.042632,37.50,10
21474,2025-05-21T00:56:06.157784,12.90,0
21475,2024-08-20T22:31:53.840847,17.05,7
21476,2025-08-07T19:04:24.624393,10.75,1
21477,2025-07-16T15:23:30.903253,41.15,1
21478,2024-08-16T16:13:56.711161,33.25,8
21479,2025-08-06T08:51:37.659688,30.25,3
21480,2025-09-01T03:26:11.302448,24.65,5
21481,2024-12-05T17:25:03.835106,23.75,9
21482,2025-02-03T10:16:58.819942,22.45,11
21483,2025-09-16T20:48:34.770913,16.75,6
21484,2025-07-02T13:52:13.801943,24.70,4
21485,2025-03-22T18:10:52.641811,39.75,11
21486,2025-02-05T17:12:12.739600,7.30,6
21487,2025-05-06T01:22:25.624920,34.55,6
21488,2025-09-14T12:57:28.107152,40.75,4
21489,2024-10-11T14:30:35.869398,23.70,11
21490,2025-02-01T08:47:40.708996,27.20,10
21491,2024-09-17T01:34:20.436970,38.85,3
21492,2025-07-20T15:43:31.769760,40.90,6
21493,2024-12-13T15:40:07.917181,26.40,9
21494,2024-05-29T01:19:37.680869,8.95,11
21495,2024-10-22T16:17:26.284822,16.35,11
21496,2024-06-28T06:44:27.253032,9.25,4
21497,2024-09-30T16:30:00.449556,38.75,7
21498,2024-11-12T00:49:28.268063,16.00,2
21499,2025-06-22T17:38:41.894642,28.65,4
21500,2025-05-31T12:25:13.624990,14.25,0
21501,2024-11-24T23:10:16.358560,17.95,4
21502,2024-07-30T11:54:36.612363,33.60,2
21503,2024-05-22T18:49:42.780219,13.25,6
21504,2025-09-15T15:17:28.095017,34.65,6
21505,2024-11-30T17:49:35,34.40,5
21506,2025-07-10T23:51:00.741559,15.70,3
21507,2025-05-11T10:57:27.389439,8.50,4
21508,2024-06-29T02:40:25.255427,31.20,4
21509,2025-05-16T09:34:15.551730,37.70,5
21510,2024-11-14T01:02:32.932695,38.45,8
21511,2025-01-04T03:21:05.507192,42.55,11
21512,2025-09-28T22:16:13.300820,17.25,0
21513,2025-01-21T12:41:02.259907,27.85,2
21514,2024-06-23T08:30:18.514817,37.60,5
21515,2024-09-09T00:56:45.870354,7.75,3
21516,2024-11-17T05:49:01.381670,39.80,7
21517,2025-04-24T11:27:55.867397,34.95,5
21518,2025-08-25T15:47:03.037908,23.95,8
21519,2025-03-29T06:06:20.286050,34.45,3
21520,2024-09-28T02:10:13.922781,25.45,1
21521,2025-08-21T20:02:28.020506,43.10,5
21522,2025-07-22T16:33:20.445893,17.25,8
21523,2025-05-26T00:42:51.954420,28.65,6
21524,2024-10-02T18:10:00.739107,36.85,2
21525,2024-12-09T11:22:58.600687,24.30,6
21526,2025-09-17T04:21:10.553434,38.10,11
21527,2025-09-19T09:04:28.268828,9.70,2
21528,2025-03-15T02:30:54.045618,37.25,1
21529,2025-09-14T21:03:05.037056,34.85,1
21530,2025-04-04T13:33:41.851081,34.90,0
21531,2024-12-25T18:12:17.979246,25.45,6
21532,2025-03-28T22:20:49.198797,41.00,0
21533,2025-09-13T03:26:39.024234,18.70,9
21534,2025-02-08T10:04:39.737493,29.75,6
21535,2025-06-08T12:05:38.937954,30.00,3
21536,2025-03-21T03:20:12.894985,15.50,3
21537,2024-07-17T16:08:53.801299,7.25,9
21538,2024-09-18T16:29:42.793574,8.95,11
21539,2024-06-22T13:26:12.493298,19.25,4
21540,2025-07-25T21:46:20.704652,38.15,10
21541,2024-05-31T08:11:43.315234,23.20,0
21542,2024-11-21T03:44:42.316368,7.25,7
21543,2025-09-17T09:56:13.026134,15.75,5
21544,2025-06-07T18:14:53.573159,29.55,9
21545,2025-09-07T18:24:23.959359,8.20,8
21546,2025-06-15T16:26:03.916197,29.85,4
21547,2025-08-29T22:32:41.999911,40.05,4
21548,2025-02-20T15:27:31.139057,7.95,7
21549,2025-07-28T01:28:02.370085,31.85,8
21550,2025-03-02T06:14:01.174826,37.50,6
21551,2025-08-03T06:40:23.112914,21.95,11
21552,2024-12-09T22:33:05.728447,8.70,6
21553,2025-09-08T20:30:06.044156,7.00,9
21554,2024-06-11T13:30:52.273363,28.50,7
21555,2024-08-07T11:22:42.739185,17.50,8
21556,2024-11-13T07:18:18.198978,34.45,6
21557,2025-04-03T19:14:21.548830,41.95,9
21558,2025-06-21T11:25:23.939569,42.40,11
21559,2024-11-18T03:53:38.633469,17.50,11
21560,2025-05-23T07:19:19.327300,26.45,10
21561,2025-07-09T12:03:49.954770,8.25,8
21562,2025-06-24T22:43:11.438366,40.35,5
21563,2024-06-18T17:05:30.701730,13.55,10
21564,2025-03-21T09:54:40.100714,7.25,1
21565,2025-03-30T21:03:06.149854,18.45,11
21566,2025-01-16T21:37:45.167531,8.70,11
21567,2025-03-20T05:25:02.851461,32.55,6
21568,2024-08-06T17:14:39.835303,17.25,10
21569,2025-05-01T20:05:21.008189,33.55,11
21570,2024-10-11T17:38:19.448601,25.50,7
21571,2024-10-14T08:01:05.883343,6.95,11
21572,2025-05-09T21:53:32.612373,33.40,9
21573,2025-03-26T20:02:48.737773,15.25,2
21574,2024-10-04T09:14:28.066805,34.60,9
21575,2025-01-21T23:17:45.805198,33.40,5
21576,2024-07-02T23:40:50.195763,30.35,3
21577,2024-10-08T21:18:57.765227,25.95,7
21578,2024-11-23T18:21:20.717711,40.45,6
21579,2025-01-03T00:31:40.665108,35.95,7
21580,2025-06-28T03:09:04.349091,27.20,1
21581,2024-10-16T16:44:45.419531,10.45,1
21582,2024-10-25T14:23:20.643665,34.40,10
21583,2025-04-09T20:50:25.403104,7.25,6
21584,2024-08-18T18:40:19.702343,39.60,5
21585,2024-08-21T12:21:28.054179,6.55,1
21586,2024-10-06T17:52:24.933572,15.50,7
21587,2025-05-04T19:33:46.427559,14.50,11
21588,2024-09-25T18:48:04.545026,39.40,10
21589,2025-09-09T16:49:48.552846,24.95,1
21590,2025-01-19T16:47:24.943303,33.70,0
21591,2025-01-26T14:11:22.803607,37.50,5
21592,2025-04-16T18:16:33.347386,14.95,9
21593,2025-05-24T02:23:44.415078,28.30,4
21594,2024-09-22T18:01:57.007588,47.10,11
21595,2024-05-31T23:18:09.726092,37.35,0
21596,2024-06-30T19:09:22.258464,6.50,10
21597,2024-07-15T22:11:15.410231,24.25,4
21598,2025-07-14T01:54:52.261331,31.05,5
21599,2025-04-10T07:12:42.822518,7.75,8
21600,2024-12-10T18:42:34.617720,7.70,0
21601,2024-06-30T09:59:47.004689,16.80,5
21602,2024-10-29T20:11:25.527736,6.55,7
21603,2024-06-19T21:50:13.335067,8.25,11
21604,2025-09-16T08:48:17.816792,8.25,8
21605,2025-09-22T13:28:02.667876,13.70,0
21606,2024-08-08T00:20:19.838479,39.40,4
21607,2024-12-04T12:56:38.017645,42.45,0
21608,2024-12-15T09:19:35.644654,35.25,6
21609,2024-08-14T18:29:33.163314,5.80,6
21610,2025-04-30T11:49:18.299764,44.05,0
21611,2025-02-25T02:09:15.323681,25.95,3
21612,2025-06-21T12:52:12.618214,22.95,3
21613,2024-10-16T16:40:51.189734,8.00,2
21614,2024-10-20T18:38:07.182849,7.70,5
21615,2024-12-24T05:10:17.015022,38.35,3
21616,2025-01-23T10:07:07.793364,33.90,5
21617,2025-08-28T17:42:44.513443,6.20,0
21618,2025-01-01T06:55:10.688838,22.90,2
21619,2025-09-04T17:13:30.997816,26.45,0
21620,2025-08-26T08:12:55.851708,38.65,3
21621,2025-06-04T23:23:51.540973,25.50,11
21622,2024-10-26T23:15:50.570434,15.50,5
21623,2025-06-11T04:19:59.622537,7.25,10
21624,2025-08-29T04:12:50.270875,25.75,2
21625,2025-06-09T16:18:25.878465,32.70,0
21626,2025-03-10T20:02:06.400118,23.05,9
21627,2025-01-20T16:54:38.688737,24.00,6
21628,2025-07-28T12:50:43.362601,7.75,5
21629,2024-12-24T16:36:57.832406,25.70,3
21630,2024-06-14T20:40:58.309812,18.95,11
21631,2025-06-14T04:21:09.242042,8.20,4
21632,2025-06-23T13:45:59.684661,32.90,11
21633,2025-02-24T06:09:03.182517,7.55,9
21634,2024-10-11T10:05:26.734153,39.10,10
21635,2024-05-21T06:15:28.818264,7.50,0
21636,2025-02-06T07:54:12.725974,7.95,8
21637,2024-09-04T00:22:07.557809,32.05,3
21638,2024-06-11T20:46:55.150972,32.25,9
21639,2025-09-09T08:48:40.913769,30.20,0
21640,2025-08-15T21:06:32.756526,18.25,9
21641,2024-10-25T07:50:19.722654,16.45,3
21642,2024-11-02T09:17:18.394865,15.50,2
21643,2025-02-12T15:30:13.198996,6.25,9
21644,2024-09-23T19:13:55.797706,32.70,10
21645,2025-05-24T14:42:46.768277,30.00,8
21646,2025-07-18T10:14:28.117412,43.85,0
21647,2025-04-01T09:50:42.637558,40.50,9
21648,2025-02-15T06:10:35.963838,15.05,6
21649,2024-06-18T21:02:49.576974,14.95,9
21650,2025-08-16T14:50:24.444495,8.50,6
21651,2024-05-21T11:45:09.907367,24.00,6
21652,2024-08-01T07:59:54.567620,23.90,8
21653,2025-04-25T20:04:47.342713,8.50,8
21654,2024-08-14T20:33:00.709708,5.20,7
21655,2024-09-01T05:26:38.364077,18.45,3
21656,2024-05-23T14:00:09.124811,23.25,11
21657,2024-12-02T03:27:47.404216,9.00,2
21658,2024-10-23T22:32:50.114127,22.75,1
21659,2024-07-22T07:23:18.240106,43.20,11
21660,2024-08-04T22:37:34.419703,19.25,6
21661,2024-08-19T11:37:52.901810,14.70,4
21662,2024-07-26T17:38:39.314869,9.25,7
21663,2024-11-21T06:28:23.489421,13.95,2
21664,2025-04-14T09:45:58.820632,35.35,6
21665,2024-06-26T09:14:55.008036,44.15,2
21666,2025-07-04T13:19:39.070202,40.30,8
21667,2025-02-24T12:12:01.359331,38.20,10
21668,2024-06-17T09:14:09.804002,25.05,4
21669,2025-02-23T01:55:50.407552,39.90,9
21670,2025-08-16T21:00:12.688938,42.45,5
21671,2025-03-10T06:32:32.801533,9.25,8
21672,2024-11-13T16:41:04.962250,21.50,1
21673,2025-09-22T07:41:48.069142,39.35,4
21674,2025-02-10T17:54:03.051335,6.70,5
21675,2025-08-21T19:39:04.181286,42.45,4
21676,2025-05-20T04:56:01.988881,14.05,3
21677,2024-10-16T23:04:07.565973,27.25,7
21678,2025-09-13T00:42:08.948748,23.45,9
21679,2025-01-24T03:47:22.203578,18.45,8
21680,2024-10-31T12:10:33.074100,26.75,1
21681,2024-12-18T16:59:48.784195,15.75,7
21682,2025-09-12T02:00:18.206415,15.45,2
21683,2024-06-29T01:26:12.059234,38.40,5
21684,2024-06-30T14:25:58.124646,6.95,0
21685,2024-08-19T22:00:14.773110,8.30,3
21686,2024-07-08T12:57:33.664681,30.55,2
21687,2024-08-10T05:24:47.735713,19.20,1
21688,2025-07-15T13:06:09.056349,24.95,2
21689,2025-06-24T20:28:03.231007,9.00,1
21690,2025-07-09T23:48:17.791490,44.15,5
21691,2025-09-05T23:46:00.307541,7.00,6
21692,2024-05-29T00:47:00.565258,15.95,11
21693,2025-05-14T23:05:38.232340,13.50,5
21694,2024-09-21T19:49:26.237714,42.15,4
21695,2024-06-20T11:05:59.972448,21.50,7
21696,2025-09-28T10:24:52.605671,14.95,0
21697,2025-05-12T14:48:02.173513,8.00,2
21698,2024-11-08T06:20:28.036730,34.45,5
21699,2025-06-03T00:20:36.368039,27.20,6
21700,2024-07-01T20:51:02.783587,22.70,9
21701,2025-03-02T22:00:15.755620,40.65,5
21702,2025-06-13T18:40:58.647407,44.15,6
21703,2025-07-11T14:40:24.986558,40.90,2
21704,2024-10-20T18:41:54.479845,23.95,0
21705,2025-07-01T19:50:25.439968,21.15,7
21706,2024-11-23T22:40:21.452544,25.75,3
21707,2024-12-29T10:04:47.837803,7.55,2
21708,2024-05-28T21:25:10.056479,7.25,2
21709,2024-10-07T15:03:16.512866,36.75,2
21710,2025-03-17T23:52:36.538724,26.25,8
21711,2024-12-04T23:08:32.805424,36.80,11
21712,2025-06-05T13:39:04.948397,19.20,4
21713,2025-04-02T06:00:36.153390,15.75,0
21714,2024-12-25T00:43:00.948055,32.00,6
21715,2024-08-20T22:36:40.759495,40.90,10
21716,2024-12-02T18:18:41.417089,6.95,0
21717,2025-09-23T17:06:28.791522,17.00,0
21718,2025-03-13T23:01:14.857363,31.25,9
21719,2024-07-25T04:15:12.035266,18.45,2
21720,2024-06-14T21:29:27.146320,39.30,0
21721,2025-01-22T05:10:28.161980,41.45,7
21722,2025-05-03T05:23:10.085552,14.45,0
21723,2024-08-22T12:42:25.162137,40.65,3
21724,2025-05-15T01:25:25.027635,9.20,4
21725,2025-09-14T08:13:27.285253,39.45,9
21726,2024-07-06T10:51:28.063242,40.50,9
21727,2024-08-17T16:14:01.644098,20.05,9
21728,2025-03-14T20:57:41.419645,16.45,4
21729,2025-08-28T14:38:54.546426,22.55,9
21730,2025-09-22T12:53:27.284892,14.25,10
21731,2025-08-26T10:11:26.400781,39.95,11
21732,2025-04-16T12:49:25.867125,44.15,0
21733,2024-11-05T14:13:47.331948,24.60,10
21734,2024-10-17T19:44:42.454048,7.00,2
21735,2024-05-25T18:16:01.930747,38.50,5
21736,2024-12-16T03:21:05.260271,31.25,9
